file_name,category_id,category_name,image_id,zoom_ration,is_thick,is_thin
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_03.jpg,1,Trophozoite,8,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_03.jpg,4,WBC,8,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_03.jpg,4,WBC,8,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_03.jpg,1,Trophozoite,8,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_03.jpg,1,Trophozoite,8,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,1,Trophozoite,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,1,Trophozoite,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,5,PF,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,4,WBC,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_46.jpg,4,WBC,9,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,4,WBC,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,4,WBC,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,4,WBC,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,1,Trophozoite,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_09_58.jpg,5,PF,10,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_10_22.jpg,1,Trophozoite,11,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,9,Artifact,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,9,Artifact,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,9,Artifact,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,1,Trophozoite,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,1,Trophozoite,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,1,Trophozoite,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_11_55.jpg,5,PF,12,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,1,Trophozoite,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_03.jpg,5,PF,13,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_12_57.jpg,1,Trophozoite,14,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_17_40.jpg,5,PF,15,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_17_40.jpg,5,PF,15,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_17_40.jpg,4,WBC,15,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_17_40.jpg,9,Artifact,15,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_17_40.jpg,5,PF,15,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_18_25.jpg,5,PF,16,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-24_19_18_25.jpg,4,WBC,16,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_49_17.jpg,5,PF,17,1,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_50_46.jpg,5,PF,18,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_50_46.jpg,5,PF,18,1.0,False,True
malaria_dataset/ocular/batches/thin/batch1/Ocular_2024-07-27_12_50_46.jpg,5,PF,18,1.0,False,True
